condition,protocol,task_id,z,k,truth,status,margin,score_met,score_not_met,score_path,trace_path
original_bare,immediate,HumanEval/141,7,3,1,ok,2.250000014901161,-0.11277197301387787,-2.362771987915039,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k3.json
original_union,immediate,HumanEval/141,7,3,1,ok,2.2500000149011576,-0.11277197301387654,-2.362771987915034,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k3.json
original_bare,immediate,HumanEval/141,7,4,1,ok,2.500000074505806,-0.09172718226909637,-2.5917272567749023,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k4.json
original_union,immediate,HumanEval/141,7,4,1,ok,2.500000074505801,-0.0917271822690946,-2.5917272567748957,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k4.json
original_bare,immediate,HumanEval/141,7,5,1,ok,2.500000074505806,-0.0970863550901413,-2.5970864295959473,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k5.json
original_union,immediate,HumanEval/141,7,5,1,ok,2.5000000745058033,-0.09708635509013974,-2.597086429595943,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k5.json
original_bare,immediate,HumanEval/141,7,6,1,ok,3.0000000819563866,-0.06553284078836441,-3.065532922744751,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k6.json
original_union,immediate,HumanEval/141,7,6,1,ok,3.0000000819563826,-0.06553284078836263,-3.065532922744745,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k6.json
original_bare,immediate,HumanEval/141,7,7,1,ok,2.749999947845936,-0.07642250508069992,-2.8264224529266357,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k7.json
original_union,immediate,HumanEval/141,7,7,1,ok,2.7499999478459323,-0.07642250508069837,-2.826422452926631,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k7.json
original_bare,immediate,HumanEval/141,7,8,0,ok,2.249999888241291,-0.11645209044218063,-2.3664519786834717,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k8.json
original_union,immediate,HumanEval/141,7,8,0,ok,2.2499998882412844,-0.11645209044217752,-2.366451978683462,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_141__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_141__k8.json
original_bare,immediate,HumanEval/142,0,0,1,ok,-12.874999973311787,-12.8754301071167,-0.0004301338049117476,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k0.json
original_union,immediate,HumanEval/142,0,0,1,ok,-12.87499997331179,-12.87543010711668,-0.0004301338048908754,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k0.json
original_bare,immediate,HumanEval/142,0,1,0,ok,-12.875000445492333,-12.875419616699219,-0.0004191712068859488,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k1.json
original_union,immediate,HumanEval/142,0,1,0,ok,-12.875000445492335,-12.875419616699208,-0.00041917120687395837,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k1.json
original_bare,immediate,HumanEval/142,0,2,0,ok,-12.874999733408913,-12.876359939575195,-0.0013602061662822962,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k2.json
original_union,immediate,HumanEval/142,0,2,0,ok,-12.874999733408913,-12.87635993957519,-0.001360206166276301,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k2.json
original_bare,immediate,HumanEval/142,0,3,0,ok,-13.125000357627869,-13.126619338989258,-0.0016189813613891602,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k3.json
original_union,immediate,HumanEval/142,0,3,0,ok,-13.125000357627869,-13.126619338989252,-0.001618981361383831,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k3.json
original_bare,immediate,HumanEval/142,0,4,0,ok,-14.00000022095628,-14.000824928283691,-0.0008247073274105787,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k4.json
original_union,immediate,HumanEval/142,0,4,0,ok,-14.00000022095628,-14.000824928283684,-0.0008247073274034733,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k4.json
original_bare,immediate,HumanEval/142,0,5,0,ok,-13.499999655876309,-13.502077102661133,-0.002077446784824133,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k5.json
original_union,immediate,HumanEval/142,0,5,0,ok,-13.49999965587631,-13.502077102661127,-0.0020774467848172495,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k5.json
original_bare,immediate,HumanEval/142,0,6,0,ok,-13.999999608844519,-14.001740455627441,-0.0017408467829227448,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k6.json
original_union,immediate,HumanEval/142,0,6,0,ok,-13.999999608844519,-14.001740455627436,-0.0017408467829171936,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k6.json
original_bare,immediate,HumanEval/142,0,7,0,ok,-14.500000380096026,-14.501480102539062,-0.001479722443036735,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k7.json
original_union,immediate,HumanEval/142,0,7,0,ok,-14.500000380096026,-14.501480102539057,-0.001479722443031184,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k7.json
original_bare,immediate,HumanEval/142,0,8,0,ok,-16.750000721724064,-16.75011444091797,-0.0001137191939051263,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k8.json
original_union,immediate,HumanEval/142,0,8,0,ok,-16.750000721724067,-16.750114440917955,-0.00011371919388891705,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_142__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_142__k8.json
original_bare,immediate,HumanEval/143,0,0,1,ok,-6.250000074505806,-6.314855098724365,-0.06485502421855927,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k0.json
original_union,immediate,HumanEval/143,0,0,1,ok,-6.250000074505855,-6.314855098724321,-0.06485502421846578,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k0.json
original_bare,immediate,HumanEval/143,0,1,0,ok,-4.250000165775418,-4.272557735443115,-0.022557569667696953,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k1.json
original_union,immediate,HumanEval/143,0,1,0,ok,-4.250000165775422,-4.272557735443112,-0.022557569667689847,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k1.json
original_bare,immediate,HumanEval/143,0,2,0,ok,-5.999999864026904,-6.008244037628174,-0.008244173601269722,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k2.json
original_union,immediate,HumanEval/143,0,2,0,ok,-5.999999864026907,-6.00824403762817,-0.008244173601263727,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k2.json
original_bare,immediate,HumanEval/143,0,3,0,ok,-6.750000210478902,-6.756223201751709,-0.006222991272807121,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k3.json
original_union,immediate,HumanEval/143,0,3,0,ok,-6.7500002104789045,-6.756223201751704,-0.006222991272798906,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k3.json
original_bare,immediate,HumanEval/143,0,4,0,ok,-7.750000147614628,-7.754909038543701,-0.004908890929073095,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k4.json
original_union,immediate,HumanEval/143,0,4,0,ok,-7.750000147614629,-7.754909038543694,-0.00490889092906488,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k4.json
original_bare,immediate,HumanEval/143,0,5,0,ok,-7.750000097323209,-7.75685977935791,-0.006859682034701109,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k5.json
original_union,immediate,HumanEval/143,0,5,0,ok,-7.750000097323211,-7.756859779357906,-0.006859682034695114,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k5.json
original_bare,immediate,HumanEval/143,0,6,0,ok,-7.250000042840838,-7.258968353271484,-0.008968310430645943,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k6.json
original_union,immediate,HumanEval/143,0,6,0,ok,-7.250000042840839,-7.25896835327148,-0.008968310430640392,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k6.json
original_bare,immediate,HumanEval/143,0,7,0,ok,-7.4999997690320015,-7.509978771209717,-0.009979002177715302,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k7.json
original_union,immediate,HumanEval/143,0,7,0,ok,-7.499999769032004,-7.509978771209712,-0.009979002177708418,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k7.json
original_bare,immediate,HumanEval/143,0,8,0,ok,-11.999999552732334,-12.002140998840332,-0.0021414461079984903,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k8.json
original_union,immediate,HumanEval/143,0,8,0,ok,-11.999999552732335,-12.002140998840318,-0.002141446107982281,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_143__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_143__k8.json
original_bare,immediate,HumanEval/146,8,0,1,ok,10.249999813269824,-0.003600307274609804,-10.253600120544434,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k0.json
original_union,immediate,HumanEval/146,8,0,1,ok,10.249999813269444,-0.0036003072745829368,-10.253600120544027,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k0.json
original_bare,immediate,HumanEval/146,8,1,1,ok,16.375000880099833,-0.008645131252706051,-16.38364601135254,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k1.json
original_union,immediate,HumanEval/146,8,1,1,ok,16.375000880099723,-0.008645131252699167,-16.383646011352422,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k1.json
original_bare,immediate,HumanEval/146,8,2,1,ok,14.749999729916453,-0.023385317996144295,-14.773385047912598,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k2.json
original_union,immediate,HumanEval/146,8,2,1,ok,14.749999729916398,-0.023385317996139632,-14.773385047912537,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k2.json
original_bare,immediate,HumanEval/146,8,3,1,ok,14.875000305473804,-0.029920272529125214,-14.90492057800293,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k3.json
original_union,immediate,HumanEval/146,8,3,1,ok,14.875000305473748,-0.02992027252912144,-14.90492057800287,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k3.json
original_bare,immediate,HumanEval/146,8,4,1,ok,14.249999549239874,-0.03831622377038002,-14.288315773010254,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k4.json
original_union,immediate,HumanEval/146,8,4,1,ok,14.249999549239822,-0.0383162237703758,-14.288315773010199,inputs/artifacts/code_protocol_followup_v2/data/scored/I/main/original/HumanEval_146__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/I/main/original/HumanEval_146__k4.json
